"time","ticker","curr"
"2012-10-24","TPP","30"
"2012-10-24","TSRC","9"
"2012-10-24","UNIB","17"
"2012-10-24","VPTS","649"
"2012-10-24","YIPP","6"
"2012-10-25","AAVL","15"
"2012-10-25","ACFI","14"
"2012-10-25","BB","36"
"2012-10-25","BOTT","15"
"2012-10-25","BUZZ","16"
"2012-10-25","CHIA","6"
"2012-10-25","CHPS","13"
"2012-10-25","COFL","16"
"2012-10-25","CYBU","46"
"2012-10-25","DROO","32"
"2012-10-25","EEEEE","20"
"2012-10-25","FAER","15"
"2012-10-25","FISH","8"
"2012-10-25","HELT","8"
"2012-10-25","HUW","15"
"2012-10-25","KAUF","17"
"2012-10-25","KBAT","18"
"2012-10-25","KSON","1027"
"2012-10-25","LDSC","18"
"2012-10-25","LUPE","6"
"2012-10-25","MPC","29"
"2012-10-25","MYNC","8"
"2012-10-25","NAKR","33"
"2012-10-25","NATN","19"
"2012-10-25","PDSS","6"
"2012-10-25","PEOP","12"
"2012-10-25","POWR","49"
"2012-10-25","SHRX","7"
"2012-10-25","SKBD","15"
"2012-10-25","SKEI","10"
"2012-10-25","SMUG","27"
"2012-10-25","SSS","6"
"2012-10-25","STFP","29"
"2012-10-25","SWNC","18"
"2012-10-25","TAG","10"
"2012-10-25","TNAH","13"
"2012-10-25","TNPT","64"
"2012-10-25","TPEG","17"
"2012-10-25","TPP","35"
"2012-10-25","TSRC","8"
"2012-10-25","UNIB","16"
"2012-10-25","VPTS","647"
"2012-10-25","YIPP","6"
"2012-10-26","AAVL","16"
"2012-10-26","ACFI","15"
"2012-10-26","BB","41"
"2012-10-26","BOTT","15"
"2012-10-26","BUZZ","15"
"2012-10-26","CHIA","6"
"2012-10-26","CHPS","16"
"2012-10-26","COFL","18"
"2012-10-26","CYBU","50"
"2012-10-26","DROO","35"
"2012-10-26","EEEEE","26"
"2012-10-26","FAER","15"
"2012-10-26","FISH","9"
"2012-10-26","HELT","7"
"2012-10-26","HUW","18"
"2012-10-26","KAUF","18"
"2012-10-26","KBAT","14"
"2012-10-26","KSON","1016"
"2012-10-26","LDSC","23"
"2012-10-26","LUPE","6"
"2012-10-26","MPC","24"
"2012-10-26","MYNC","6"
"2012-10-26","NAKR","22"
"2012-10-26","NATN","19"
"2012-10-26","PDSS","6"
"2012-10-26","PEOP","14"
"2012-10-26","POWR","47"
"2012-10-26","SHRX","6"
"2012-10-26","SKBD","15"
"2012-10-26","SKEI","10"
"2012-10-26","SMUG","31"
"2012-10-26","SSS","6"
"2012-10-26","STFP","33"
"2012-10-26","SWNC","16"
"2012-10-26","TAG","7"
"2012-10-26","TNAH","11"
"2012-10-26","TNPT","56"
"2012-10-26","TPEG","19"
"2012-10-26","TPP","39"
"2012-10-26","TSRC","9"
"2012-10-26","UNIB","16"
"2012-10-26","VPTS","668"
"2012-10-26","YIPP","6"
"2012-10-27","AAVL","14"
"2012-10-27","ACFI","16"
"2012-10-27","BB","35"
"2012-10-27","BOTT","10"
"2012-10-27","BUZZ","17"
"2012-10-27","CHIA","6"
"2012-10-27","CHPS","16"
"2012-10-27","COFL","17"
"2012-10-27","CYBU","54"
"2012-10-27","DROO","39"
"2012-10-27","EEEEE","28"
"2012-10-27","FAER","12"
"2012-10-27","FISH","9"
"2012-10-27","HELT","6"
"2012-10-27","HUW","15"
"2012-10-27","KAUF","17"
"2012-10-27","KBAT","16"
"2012-10-27","KSON","1001"
"2012-10-27","LDSC","28"
"2012-10-27","LUPE","6"
"2012-10-27","MPC","30"
"2012-10-27","MYNC","8"
"2012-10-27","NAKR","19"
"2012-10-27","NATN","20"
"2012-10-27","PDSS","7"
"2012-10-27","PEOP","15"
"2012-10-27","POWR","39"
"2012-10-27","SHRX","6"
"2012-10-27","SKBD","15"
"2012-10-27","SKEI","13"
"2012-10-27","SMUG","32"
"2012-10-27","SSS","7"
"2012-10-27","STFP","26"
"2012-10-27","SWNC","19"
"2012-10-27","TAG","7"
"2012-10-27","TNAH","9"
"2012-10-27","TNPT","38"
"2012-10-27","TPEG","18"
"2012-10-27","TPP","33"
"2012-10-27","TSRC","13"
"2012-10-27","UNIB","16"
"2012-10-27","VPTS","674"
"2012-10-27","YIPP","6"
"2012-10-28","AAVL","14"
"2012-10-28","ACFI","16"
"2012-10-28","BB","37"
"2012-10-28","BOTT","12"
"2012-10-28","BUZZ","18"
"2012-10-28","CHIA","6"
"2012-10-28","CHPS","14"
"2012-10-28","COFL","16"
"2012-10-28","CYBU","55"
"2012-10-28","DROO","38"
"2012-10-28","EEEEE","30"
"2012-10-28","FAER","13"
"2012-10-28","FISH","11"
"2012-10-28","HELT","6"
"2012-10-28","HUW","17"
"2012-10-28","KAUF","19"
"2012-10-28","KBAT","14"
"2012-10-28","KSON","995"
"2012-10-28","LDSC","27"
"2012-10-28","LUPE","9"
"2012-10-28","MPC","37"
"2012-10-28","MYNC","7"
"2012-10-28","NAKR","13"
"2012-10-28","NATN","25"
"2012-10-28","PDSS","11"
"2012-10-28","PEOP","15"
"2012-10-28","POWR","40"
"2012-10-28","SHRX","7"
"2012-10-28","SKBD","14"
"2012-10-28","SKEI","12"
"2012-10-28","SMUG","25"
"2012-10-28","SSS","7"
"2012-10-28","STFP","19"
"2012-10-28","SWNC","20"
"2012-10-28","TAG","6"
"2012-10-28","TNAH","7"
"2012-10-28","TNPT","33"
"2012-10-28","TPEG","16"
"2012-10-28","TPP","33"
"2012-10-28","TSRC","14"
"2012-10-28","UNIB","15"
"2012-10-28","VPTS","683"
"2012-10-28","YIPP","6"
"2012-10-29","AAVL","8"
"2012-10-29","ACFI","12"
"2012-10-29","BB","25"
"2012-10-29","BOTT","9"
"2012-10-29","BUZZ","19"
"2012-10-29","CHIA","6"
"2012-10-29","CHPS","12"
"2012-10-29","COFL","16"
"2012-10-29","CYBU","61"
"2012-10-29","DROO","38"
"2012-10-29","EEEEE","27"
"2012-10-29","FAER","14"
"2012-10-29","FISH","12"
"2012-10-29","HELT","6"
"2012-10-29","HUW","15"
"2012-10-29","KAUF","18"
"2012-10-29","KBAT","20"
"2012-10-29","KSON","993"
"2012-10-29","LDSC","25"
"2012-10-29","LUPE","11"
"2012-10-29","MPC","30"
"2012-10-29","MYNC","6"
"2012-10-29","NAKR","12"
"2012-10-29","NATN","29"
"2012-10-29","PDSS","11"
"2012-10-29","PEOP","15"
"2012-10-29","POWR","39"
"2012-10-29","SHRX","8"
"2012-10-29","SKBD","14"
"2012-10-29","SKEI","11"
"2012-10-29","SMUG","21"
"2012-10-29","SSS","8"
"2012-10-29","STFP","17"
"2012-10-29","SWNC","19"
"2012-10-29","TAG","6"
"2012-10-29","TNAH","8"
"2012-10-29","TNPT","39"
"2012-10-29","TPEG","15"
"2012-10-29","TPP","22"
"2012-10-29","TSRC","12"
"2012-10-29","UNIB","12"
"2012-10-29","VPTS","680"
"2012-10-29","YIPP","6"
"2012-10-30","AAVL","8"
"2012-10-30","ACFI","13"
"2012-10-30","BB","23"
"2012-10-30","BOTT","8"
"2012-10-30","BUZZ","19"
"2012-10-30","CHIA","7"
"2012-10-30","CHPS","17"
"2012-10-30","COFL","15"
"2012-10-30","CYBU","55"
"2012-10-30","DROO","34"
"2012-10-30","EEEEE","30"
"2012-10-30","FAER","11"
"2012-10-30","FISH","8"
"2012-10-30","HELT","6"
"2012-10-30","HUW","14"
"2012-10-30","KAUF","18"
"2012-10-30","KBAT","27"
"2012-10-30","KSON","997"
"2012-10-30","LDSC","26"
"2012-10-30","LUPE","8"
"2012-10-30","MPC","30"
"2012-10-30","MYNC","6"
"2012-10-30","NAKR","10"
"2012-10-30","NATN","37"
"2012-10-30","PDSS","8"
"2012-10-30","PEOP","16"
"2012-10-30","POWR","36"
"2012-10-30","SHRX","6"
"2012-10-30","SKBD","19"
"2012-10-30","SKEI","15"
"2012-10-30","SMUG","19"
"2012-10-30","SSS","6"
"2012-10-30","STFP","20"
"2012-10-30","SWNC","16"
"2012-10-30","TAG","8"
"2012-10-30","TNAH","7"
"2012-10-30","TNPT","37"
"2012-10-30","TPEG","16"
"2012-10-30","TPP","20"
"2012-10-30","TSRC","11"
"2012-10-30","UNIB","15"
"2012-10-30","VPTS","652"
"2012-10-30","YIPP","8"
"2012-10-31","AAVL","8"
"2012-10-31","ACFI","10"
"2012-10-31","BB","30"
"2012-10-31","BOTT","7"
"2012-10-31","BUZZ","22"
"2012-10-31","CHIA","9"
"2012-10-31","CHPS","16"
"2012-10-31","COFL","12"
"2012-10-31","CYBU","61"
"2012-10-31","DROO","44"
"2012-10-31","EEEEE","25"
"2012-10-31","FAER","7"
"2012-10-31","FISH","6"
"2012-10-31","HELT","6"
"2012-10-31","HUW","15"
"2012-10-31","KAUF","19"
"2012-10-31","KBAT","26"
"2012-10-31","KSON","1002"
"2012-10-31","LDSC","20"
"2012-10-31","LUPE","8"
"2012-10-31","MPC","28"
"2012-10-31","MYNC","6"
"2012-10-31","NAKR","8"
"2012-10-31","NATN","34"
"2012-10-31","PDSS","10"
"2012-10-31","PEOP","15"
"2012-10-31","POWR","27"
"2012-10-31","SHRX","6"
"2012-10-31","SKBD","16"
"2012-10-31","SKEI","18"
"2012-10-31","SMUG","18"
"2012-10-31","SSS","8"
"2012-10-31","STFP","19"
"2012-10-31","SWNC","14"
"2012-10-31","TAG","10"
"2012-10-31","TNAH","7"
"2012-10-31","TNPT","30"
"2012-10-31","TPEG","17"
"2012-10-31","TPP","20"
"2012-10-31","TSRC","10"
"2012-10-31","UNIB","16"
"2012-10-31","VPTS","669"
"2012-10-31","YIPP","9"
"2012-11-01","AAVL","7"
"2012-11-01","ACFI","10"
"2012-11-01","BB","38"
"2012-11-01","BOTT","7"
"2012-11-01","BUZZ","20"
"2012-11-01","CHIA","12"
"2012-11-01","CHPS","16"
"2012-11-01","COFL","8"
"2012-11-01","CYBU","68"
"2012-11-01","DROO","37"
"2012-11-01","EEEEE","24"
"2012-11-01","FAER","6"
"2012-11-01","FISH","6"
"2012-11-01","HELT","7"
"2012-11-01","HUW","16"
"2012-11-01","KAUF","20"
"2012-11-01","KBAT","29"
"2012-11-01","KSON","1011"
"2012-11-01","LDSC","19"
"2012-11-01","LUPE","6"
"2012-11-01","MPC","37"
"2012-11-01","MYNC","9"
"2012-11-01","NAKR","8"
"2012-11-01","NATN","24"
"2012-11-01","PDSS","11"
"2012-11-01","PEOP","11"
"2012-11-01","POWR","36"
"2012-11-01","SHRX","6"
"2012-11-01","SKBD","17"
"2012-11-01","SKEI","17"
"2012-11-01","SMUG","19"
"2012-11-01","SSS","7"
"2012-11-01","STFP","19"
"2012-11-01","SWNC","15"
"2012-11-01","TAG","11"
"2012-11-01","TNAH","7"
"2012-11-01","TNPT","29"
"2012-11-01","TPEG","15"
"2012-11-01","TPP","22"
"2012-11-01","TSRC","11"
"2012-11-01","UNIB","14"
"2012-11-01","VPTS","690"
"2012-11-01","YIPP","9"
"2012-11-02","AAVL","9"
"2012-11-02","ACFI","8"
"2012-11-02","BB","33"
"2012-11-02","BOTT","6"
"2012-11-02","BUZZ","19"
"2012-11-02","CHIA","12"
"2012-11-02","CHPS","13"
"2012-11-02","COFL","7"
"2012-11-02","CYBU","78"
"2012-11-02","DROO","35"
"2012-11-02","EEEEE","19"
"2012-11-02","FAER","7"
"2012-11-02","FISH","7"
"2012-11-02","HELT","7"
"2012-11-02","HUW","13"
"2012-11-02","KAUF","20"
"2012-11-02","KBAT","28"
"2012-11-02","KSON","1011"
"2012-11-02","LDSC","19"
"2012-11-02","LUPE","6"
"2012-11-02","MPC","36"
"2012-11-02","MYNC","10"
"2012-11-02","NAKR","9"
"2012-11-02","NATN","19"
"2012-11-02","PDSS","12"
"2012-11-02","PEOP","12"
"2012-11-02","POWR","29"
"2012-11-02","SHRX","8"
"2012-11-02","SKBD","17"
"2012-11-02","SKEI","16"
"2012-11-02","SMUG","17"
"2012-11-02","SSS","6"
"2012-11-02","STFP","20"
"2012-11-02","SWNC","16"
"2012-11-02","TAG","11"
"2012-11-02","TNAH","7"
"2012-11-02","TNPT","22"
"2012-11-02","TPEG","15"
"2012-11-02","TPP","20"
"2012-11-02","TSRC","10"
"2012-11-02","UNIB","12"
"2012-11-02","VPTS","681"
"2012-11-02","YIPP","7"
"2012-11-03","AAVL","8"
"2012-11-03","ACFI","7"
"2012-11-03","BB","28"
"2012-11-03","BOTT","6"
"2012-11-03","BUZZ","21"
"2012-11-03","CHIA","13"
"2012-11-03","CHPS","16"
"2012-11-03","COFL","7"
"2012-11-03","CYBU","78"
"2012-11-03","DROO","23"
"2012-11-03","EEEEE","18"
"2012-11-03","FAER","7"
"2012-11-03","FISH","8"
"2012-11-03","HELT","6"
"2012-11-03","HUW","15"
"2012-11-03","KAUF","18"
"2012-11-03","KBAT","25"
"2012-11-03","KSON","1009"
"2012-11-03","LDSC","19"
"2012-11-03","LUPE","7"
"2012-11-03","MPC","43"
"2012-11-03","MYNC","9"
"2012-11-03","NAKR","13"
"2012-11-03","NATN","19"
"2012-11-03","PDSS","14"
"2012-11-03","PEOP","12"
"2012-11-03","POWR","39"
"2012-11-03","SHRX","8"
"2012-11-03","SKBD","17"
"2012-11-03","SKEI","18"
"2012-11-03","SMUG","15"
"2012-11-03","SSS","8"
"2012-11-03","STFP","18"
"2012-11-03","SWNC","17"
"2012-11-03","TAG","8"
"2012-11-03","TNAH","8"
"2012-11-03","TNPT","20"
"2012-11-03","TPEG","14"
"2012-11-03","TPP","19"
"2012-11-03","TSRC","9"
"2012-11-03","UNIB","9"
"2012-11-03","VPTS","682"
"2012-11-03","YIPP","8"
"2012-11-04","AAVL","6"
"2012-11-04","ACFI","7"
"2012-11-04","BB","31"
"2012-11-04","BOTT","6"
"2012-11-04","BUZZ","26"
"2012-11-04","CHIA","11"
"2012-11-04","CHPS","13"
"2012-11-04","COFL","7"
"2012-11-04","CYBU","68"
"2012-11-04","DROO","26"
"2012-11-04","EEEEE","17"
"2012-11-04","FAER","11"
"2012-11-04","FISH","9"
"2012-11-04","HELT","7"
"2012-11-04","HUW","19"
"2012-11-04","KAUF","18"
"2012-11-04","KBAT","31"
"2012-11-04","KSON","1020"
"2012-11-04","LDSC","20"
"2012-11-04","LUPE","7"
"2012-11-04","MPC","56"
"2012-11-04","MYNC","9"
"2012-11-04","NAKR","12"
"2012-11-04","NATN","19"
"2012-11-04","PDSS","13"
"2012-11-04","PEOP","14"
"2012-11-04","POWR","31"
"2012-11-04","SHRX","9"
"2012-11-04","SKBD","20"
"2012-11-04","SKEI","16"
"2012-11-04","SMUG","17"
"2012-11-04","SSS","6"
"2012-11-04","STFP","20"
"2012-11-04","SWNC","17"
"2012-11-04","TAG","8"
"2012-11-04","TNAH","6"
"2012-11-04","TNPT","26"
"2012-11-04","TPEG","13"
"2012-11-04","TPP","20"
"2012-11-04","TSRC","6"
"2012-11-04","UNIB","7"
"2012-11-04","VPTS","659"
"2012-11-04","YIPP","12"
"2012-11-05","AAVL","8"
"2012-11-05","ACFI","8"
"2012-11-05","BB","32"
"2012-11-05","BOTT","8"
"2012-11-05","BUZZ","24"
"2012-11-05","CHIA","8"
"2012-11-05","CHPS","11"
"2012-11-05","COFL","8"
"2012-11-05","CYBU","53"
"2012-11-05","DROO","35"
"2012-11-05","EEEEE","17"
"2012-11-05","FAER","15"
"2012-11-05","FISH","11"
"2012-11-05","HELT","6"
"2012-11-05","HUW","15"
"2012-11-05","KAUF","15"
"2012-11-05","KBAT","42"
"2012-11-05","KSON","1011"
"2012-11-05","LDSC","26"
"2012-11-05","LUPE","7"
"2012-11-05","MPC","61"
"2012-11-05","MYNC","8"
"2012-11-05","NAKR","13"
"2012-11-05","NATN","12"
"2012-11-05","PDSS","12"
"2012-11-05","PEOP","14"
"2012-11-05","POWR","36"
"2012-11-05","SHRX","9"
"2012-11-05","SKBD","19"
"2012-11-05","SKEI","14"
"2012-11-05","SMUG","20"
"2012-11-05","SSS","6"
"2012-11-05","STFP","15"
"2012-11-05","SWNC","20"
"2012-11-05","TAG","12"
"2012-11-05","TNAH","7"
"2012-11-05","TNPT","34"
"2012-11-05","TPEG","13"
"2012-11-05","TPP","19"
"2012-11-05","TSRC","6"
"2012-11-05","UNIB","8"
"2012-11-05","VPTS","676"
"2012-11-05","YIPP","10"
"2012-11-06","AAVL","9"
"2012-11-06","ACFI","6"
"2012-11-06","BB","31"
"2012-11-06","BOTT","9"
"2012-11-06","BUZZ","19"
"2012-11-06","CHIA","7"
"2012-11-06","CHPS","10"
"2012-11-06","COFL","7"
"2012-11-06","CYBU","44"
"2012-11-06","DROO","37"
"2012-11-06","EEEEE","18"
"2012-11-06","FAER","17"
"2012-11-06","FISH","12"
"2012-11-06","HELT","8"
"2012-11-06","HUW","17"
"2012-11-06","KAUF","16"
"2012-11-06","KBAT","43"
"2012-11-06","KSON","992"
"2012-11-06","LDSC","20"
"2012-11-06","LUPE","6"
"2012-11-06","MPC","61"
"2012-11-06","MYNC","11"
"2012-11-06","NAKR","13"
"2012-11-06","NATN","9"
"2012-11-06","PDSS","6"
"2012-11-06","PEOP","15"
"2012-11-06","POWR","39"
"2012-11-06","SHRX","8"
"2012-11-06","SKBD","19"
"2012-11-06","SKEI","14"
"2012-11-06","SMUG","24"
"2012-11-06","SSS","6"
"2012-11-06","STFP","15"
"2012-11-06","SWNC","20"
"2012-11-06","TAG","16"
"2012-11-06","TNAH","8"
"2012-11-06","TNPT","32"
"2012-11-06","TPEG","11"
"2012-11-06","TPP","18"
"2012-11-06","TSRC","6"
"2012-11-06","UNIB","8"
"2012-11-06","VPTS","698"
"2012-11-06","YIPP","16"
"2012-11-07","AAVL","8"
"2012-11-07","ACFI","6"
"2012-11-07","BB","20"
"2012-11-07","BOTT","9"
"2012-11-07","BUZZ","20"
"2012-11-07","CHIA","6"
"2012-11-07","CHPS","9"
"2012-11-07","COFL","7"
"2012-11-07","CYBU","52"
"2012-11-07","DROO","37"
"2012-11-07","EEEEE","18"
"2012-11-07","FAER","20"
"2012-11-07","FISH","13"
"2012-11-07","HELT","6"
"2012-11-07","HUW","18"
"2012-11-07","KAUF","16"
"2012-11-07","KBAT","52"
"2012-11-07","KSON","980"
"2012-11-07","LDSC","20"
"2012-11-07","LUPE","6"
"2012-11-07","MPC","67"
"2012-11-07","MYNC","8"
"2012-11-07","NAKR","12"
"2012-11-07","NATN","10"
"2012-11-07","PDSS","9"
"2012-11-07","PEOP","16"
"2012-11-07","POWR","31"
"2012-11-07","SHRX","9"
"2012-11-07","SKBD","17"
"2012-11-07","SKEI","13"
"2012-11-07","SMUG","20"
"2012-11-07","SSS","7"
"2012-11-07","STFP","13"
"2012-11-07","SWNC","20"
"2012-11-07","TAG","19"
"2012-11-07","TNAH","12"
"2012-11-07","TNPT","37"
"2012-11-07","TPEG","12"
"2012-11-07","TPP","16"
"2012-11-07","TSRC","6"
"2012-11-07","UNIB","7"
"2012-11-07","VPTS","682"
"2012-11-07","YIPP","20"
"2012-11-08","AAVL","9"
"2012-11-08","ACFI","7"
"2012-11-08","BB","20"
"2012-11-08","BOTT","9"
"2012-11-08","BUZZ","21"
"2012-11-08","CHIA","12"
"2012-11-08","CHPS","7"
"2012-11-08","COFL","6"
"2012-11-08","CYBU","44"
"2012-11-08","DROO","28"
"2012-11-08","EEEEE","20"
"2012-11-08","FAER","19"
"2012-11-08","FISH","14"
"2012-11-08","HELT","7"
"2012-11-08","HUW","20"
"2012-11-08","KAUF","13"
"2012-11-08","KBAT","44"
"2012-11-08","KSON","964"
"2012-11-08","LDSC","21"
"2012-11-08","LUPE","10"
"2012-11-08","MPC","71"
"2012-11-08","MYNC","11"
"2012-11-08","NAKR","10"
"2012-11-08","NATN","9"
"2012-11-08","PDSS","6"
"2012-11-08","PEOP","16"
"2012-11-08","POWR","47"
"2012-11-08","SHRX","9"
"2012-11-08","SKBD","16"
"2012-11-08","SKEI","15"
"2012-11-08","SMUG","18"
"2012-11-08","SSS","9"
"2012-11-08","STFP","14"
"2012-11-08","SWNC","20"
"2012-11-08","TAG","19"
"2012-11-08","TNAH","13"
"2012-11-08","TNPT","35"
"2012-11-08","TPEG","12"
"2012-11-08","TPP","15"
"2012-11-08","TSRC","6"
"2012-11-08","UNIB","7"
"2012-11-08","VPTS","662"
"2012-11-08","YIPP","18"
"2012-11-09","AAVL","12"
"2012-11-09","ACFI","11"
"2012-11-09","BB","20"
"2012-11-09","BOTT","7"
"2012-11-09","BUZZ","22"
"2012-11-09","CHIA","13"
"2012-11-09","CHPS","7"
"2012-11-09","COFL","7"
"2012-11-09","CYBU","60"
"2012-11-09","DROO","22"
"2012-11-09","EEEEE","18"
"2012-11-09","FAER","16"
"2012-11-09","FISH","14"
"2012-11-09","HELT","7"
"2012-11-09","HUW","22"
"2012-11-09","KAUF","15"
"2012-11-09","KBAT","37"
"2012-11-09","KSON","945"
"2012-11-09","LDSC","24"
"2012-11-09","LUPE","14"
"2012-11-09","MPC","80"
"2012-11-09","MYNC","13"
"2012-11-09","NAKR","7"
"2012-11-09","NATN","8"
"2012-11-09","PDSS","7"
"2012-11-09","PEOP","17"
"2012-11-09","POWR","38"
"2012-11-09","SHRX","8"
"2012-11-09","SKBD","15"
"2012-11-09","SKEI","13"
"2012-11-09","SMUG","18"
"2012-11-09","SSS","10"
"2012-11-09","STFP","16"
"2012-11-09","SWNC","20"
"2012-11-09","TAG","19"
"2012-11-09","TNAH","11"
"2012-11-09","TNPT","36"
"2012-11-09","TPEG","11"
"2012-11-09","TPP","13"
"2012-11-09","TSRC","8"
"2012-11-09","UNIB","8"
"2012-11-09","VPTS","684"
"2012-11-09","YIPP","16"
"2012-11-10","AAVL","12"
"2012-11-10","ACFI","13"
"2012-11-10","BB","20"
"2012-11-10","BOTT","8"
"2012-11-10","BUZZ","27"
"2012-11-10","CHIA","11"
"2012-11-10","CHPS","8"
"2012-11-10","COFL","11"
"2012-11-10","CYBU","54"
"2012-11-10","DROO","20"
"2012-11-10","EEEEE","15"
"2012-11-10","FAER","16"
"2012-11-10","FISH","19"
"2012-11-10","HELT","8"
"2012-11-10","HUW","20"
"2012-11-10","KAUF","14"
"2012-11-10","KBAT","45"
"2012-11-10","KSON","966"
"2012-11-10","LDSC","20"
"2012-11-10","LUPE","16"
"2012-11-10","MPC","65"
"2012-11-10","MYNC","14"
"2012-11-10","NAKR","6"
"2012-11-10","NATN","8"
"2012-11-10","PDSS","6"
"2012-11-10","PEOP","18"
"2012-11-10","POWR","36"
"2012-11-10","SHRX","8"
"2012-11-10","SKBD","15"
"2012-11-10","SKEI","15"
"2012-11-10","SMUG","19"
"2012-11-10","SSS","7"
"2012-11-10","STFP","15"
"2012-11-10","SWNC","19"
"2012-11-10","TAG","18"
"2012-11-10","TNAH","15"
"2012-11-10","TNPT","29"
"2012-11-10","TPEG","11"
"2012-11-10","TPP","16"
"2012-11-10","TSRC","8"
"2012-11-10","UNIB","11"
"2012-11-10","VPTS","663"
"2012-11-10","YIPP","16"
"2012-11-11","AAVL","13"
"2012-11-11","ACFI","11"
"2012-11-11","BB","16"
"2012-11-11","BOTT","7"
"2012-11-11","BUZZ","25"
"2012-11-11","CHIA","12"
"2012-11-11","CHPS","9"
"2012-11-11","COFL","12"
"2012-11-11","CYBU","60"
"2012-11-11","DROO","17"
"2012-11-11","EEEEE","18"
"2012-11-11","FAER","12"
"2012-11-11","FISH","15"
"2012-11-11","HELT","6"
"2012-11-11","HUW","20"
"2012-11-11","KAUF","14"
"2012-11-11","KBAT","54"
"2012-11-11","KSON","946"
"2012-11-11","LDSC","17"
"2012-11-11","LUPE","17"
"2012-11-11","MPC","73"
"2012-11-11","MYNC","11"
"2012-11-11","NAKR","7"
"2012-11-11","NATN","6"
"2012-11-11","PDSS","8"
"2012-11-11","PEOP","18"
"2012-11-11","POWR","32"
"2012-11-11","SHRX","10"
"2012-11-11","SKBD","17"
"2012-11-11","SKEI","10"
"2012-11-11","SMUG","20"
"2012-11-11","SSS","6"
"2012-11-11","STFP","15"
"2012-11-11","SWNC","18"
"2012-11-11","TAG","17"
"2012-11-11","TNAH","18"
"2012-11-11","TNPT","17"
"2012-11-11","TPEG","12"
"2012-11-11","TPP","12"
"2012-11-11","TSRC","11"
"2012-11-11","UNIB","14"
"2012-11-11","VPTS","660"
"2012-11-11","YIPP","15"
"2012-11-12","AAVL","13"
"2012-11-12","ACFI","12"
"2012-11-12","BB","16"
"2012-11-12","BOTT","8"
"2012-11-12","BUZZ","30"
"2012-11-12","CHIA","10"
"2012-11-12","CHPS","12"
"2012-11-12","COFL","12"
"2012-11-12","CYBU","68"
"2012-11-12","DROO","15"
"2012-11-12","EEEEE","25"
"2012-11-12","FAER","14"
"2012-11-12","FISH","12"
"2012-11-12","HELT","7"
"2012-11-12","HUW","19"
"2012-11-12","KAUF","13"
"2012-11-12","KBAT","36"
"2012-11-12","KSON","942"
"2012-11-12","LDSC","18"
"2012-11-12","LUPE","19"
"2012-11-12","MPC","84"
"2012-11-12","MYNC","10"
"2012-11-12","NAKR","11"
"2012-11-12","NATN","7"
"2012-11-12","PDSS","6"
"2012-11-12","PEOP","15"
"2012-11-12","POWR","29"
"2012-11-12","SHRX","12"
"2012-11-12","SKBD","17"
"2012-11-12","SKEI","10"
"2012-11-12","SMUG","20"
"2012-11-12","SSS","7"
"2012-11-12","STFP","14"
"2012-11-12","SWNC","18"
"2012-11-12","TAG","19"
"2012-11-12","TNAH","19"
"2012-11-12","TNPT","17"
"2012-11-12","TPEG","13"
"2012-11-12","TPP","10"
"2012-11-12","TSRC","9"
"2012-11-12","UNIB","16"
"2012-11-12","VPTS","644"
"2012-11-12","YIPP","17"
"2012-11-13","AAVL","10"
"2012-11-13","ACFI","13"
"2012-11-13","BB","23"
"2012-11-13","BOTT","7"
"2012-11-13","BUZZ","36"
"2012-11-13","CHIA","10"
"2012-11-13","CHPS","10"
"2012-11-13","COFL","9"
"2012-11-13","CYBU","67"
"2012-11-13","DROO","16"
"2012-11-13","EEEEE","30"
"2012-11-13","FAER","12"
"2012-11-13","FISH","12"
"2012-11-13","HELT","7"
"2012-11-13","HUW","18"
"2012-11-13","KAUF","12"
"2012-11-13","KBAT","34"
"2012-11-13","KSON","907"
"2012-11-13","LDSC","19"
"2012-11-13","LUPE","20"
"2012-11-13","MPC","85"
"2012-11-13","MYNC","9"
"2012-11-13","NAKR","11"
"2012-11-13","NATN","8"
"2012-11-13","PDSS","8"
"2012-11-13","PEOP","15"
"2012-11-13","POWR","30"
"2012-11-13","SHRX","7"
"2012-11-13","SKBD","20"
"2012-11-13","SKEI","9"
"2012-11-13","SMUG","19"
"2012-11-13","SSS","8"
"2012-11-13","STFP","15"
"2012-11-13","SWNC","15"
"2012-11-13","TAG","18"
"2012-11-13","TNAH","21"
"2012-11-13","TNPT","16"
"2012-11-13","TPEG","12"
"2012-11-13","TPP","11"
"2012-11-13","TSRC","8"
"2012-11-13","UNIB","16"
"2012-11-13","VPTS","657"
"2012-11-13","YIPP","19"
"2012-11-14","AAVL","13"
"2012-11-14","ACFI","12"
"2012-11-14","BB","32"
"2012-11-14","BOTT","7"
"2012-11-14","BUZZ","34"
"2012-11-14","CHIA","10"
"2012-11-14","CHPS","9"
"2012-11-14","COFL","12"
"2012-11-14","CYBU","66"
"2012-11-14","DROO","17"
"2012-11-14","EEEEE","33"
"2012-11-14","FAER","12"
"2012-11-14","FISH","13"
"2012-11-14","HELT","7"
"2012-11-14","HUW","19"
"2012-11-14","KAUF","16"
"2012-11-14","KBAT","37"
"2012-11-14","KSON","893"
"2012-11-14","LDSC","20"
"2012-11-14","LUPE","17"
"2012-11-14","MPC","79"
"2012-11-14","MYNC","15"
"2012-11-14","NAKR","15"
"2012-11-14","NATN","9"
"2012-11-14","PDSS","8"
"2012-11-14","PEOP","15"
